"SB","binary","octal","hexadecimal"
"SB1996",1.10000000011111E+042,600373674177600,"60-0F-5E-78-7F-60"
"SB1997",1.10111110011111E+042,676373674177600,"6F-4F-5E-78-7F-60"
"SB1998",1.10111110100011E+042,676433677777600,"6F-51-5E-7F-FF-60"
"SB1999",1.10110010111111E+042,662773777737600,"6C-5F-5F-7F-DF-60"
"SB2000",1.10000110111111E+042,606773674177600,"61-5F-5E-78-7F-60"
"SB2001",1.101111E+042,674000674177600,"6F-00-06-78-7F-60"
"SB2002",1E+041,200003357207600,"20-00-1B-5E-87-60"
"SB2003",1.1011111011111E+042,676763477777600,"6F-5F-1C-7F-FF-60"
"SB2004",1.10111110111111E+042,676773657774600,"6F-5F-5E-5F-FC-60"
"SB2005",1.1011111011111E+042,676762037777600,"6F-5F-10-3F-FF-60"
"SB2006",1.0110100000111E+041,264073767777200,"2D-03-5F-6F-FF-20"
"SB2007",1.00000000001011E+039,40013777777600,"08-00-5F-7F-FF-60"
"SB2008",1.10100000000001E+042,640013757777600,"68-00-5F-5F-FF-60"
"SB2009",1.10100000000001E+042,640013777417600,"68-00-5F-7F-0F-60"
"SB2010",1.10100000000001E+042,640013777777000,"68-00-5F-7F-FF-00"
"SB2011",1.10111110101111E+042,676573777077400,"6F-57-5F-7E-3F-40"
"SB2012",1.10111110101111E+042,676573377077600,"6F-57-5B-7E-3F-60"
"SB2013",1.10100000000011E+042,640033777775600,"68-01-5F-7F-FD-60"
"SB2014",1.10110100000111E+042,664073717700600,"6D-03-5F-1F-C0-60"
"SB2015",1.10111110110111E+042,676673677417600,"6F-5B-5E-7F-0F-60"
"SB2016",1.0111010111111E+041,272773677777600,"2E-5F-5E-7F-FF-60"
"SB2017",1.00011110111111E+042,436773700757600,"47-5F-5F-01-EF-60"
"SB2018",1.101100101111E+042,662741777777600,"6C-5E-0F-7F-FF-60"
"SB2019",1.10111100000111E+042,674073777017600,"6F-03-5F-7E-0F-60"
"SB2020",1.10111110101E+042,676501777177600,"6F-54-0F-7E-7F-60"
"SB2021",1.1011111011111E+042,676760777777600,"6F-5F-07-7F-FF-60"
"SB2022",1.10111110111111E+042,676773760000200,"6F-5F-5F-60-00-20"
"SB2023",1.10001110111111E+042,616773777776200,"63-5F-5F-7F-FE-20"
"SB2024",1E+041,200003775207600,"20-00-1F-7A-87-60"
"SB2025",1.10001110111111E+042,616773757577600,"63-5F-5F-5F-7F-60"
"SB2026",1.1011E+042,660000777777600,"6C-00-07-7F-FF-60"
"SB2027",1.10010100000111E+042,624073774037600,"65-03-5F-78-1F-60"
"SB2028",1.10000000000001E+042,600013777777200,"60-00-5F-7F-FF-20"
"SB2029",1.10110100000001E+042,664013777763600,"6D-00-5F-7F-F3-60"
"SB2030",1.10111110101111E+042,676573757017600,"6F-57-5F-5E-0F-60"
"SB2031",1.10111100101111E+042,674573777017600,"6F-17-5F-7E-0F-60"
"SB2032",1.10110100000111E+042,664073774017600,"6D-03-5F-78-0F-60"
"SB2033",1.10111100000111E+042,674073777640000,"6F-03-5F-7F-A0-00"
"SB2034",1.10111110111111E+042,676773477677600,"6F-5F-5C-7F-BF-60"
"SB2035",1.10111110111111E+042,676773777675600,"6F-5F-5F-7F-BD-60"
"SB2036",1.10011110111011E+042,636733777677600,"67-5D-5F-7F-BF-60"
"SB2037",1.10100010101111E+042,642573777637600,"68-57-5F-7F-9F-60"
"SB2038",1.1E+042,600003677777600,"60-00-1E-7F-FF-60"
"SB2039",1.10101110101111E+042,656573377773200,"6B-57-5B-7F-FB-20"
"SB2040",1.00111110111111E+042,476773677677200,"4F-5F-5E-7F-BF-20"
"SB2041",1.10111110111111E+042,676770037777600,"6F-5F-40-3F-FF-60"
"SB2042",1.1011111011E+042,676601674177600,"6F-58-0E-78-7F-60"
"SB2043",1.101111101111E+042,676741677777600,"6F-5E-0E-7F-FF-60"
"SB2044",1.10111110101111E+042,676573777747600,"6F-57-5F-7F-E7-60"
"SB2045",1.10111000000011E+042,670033377757600,"6E-01-5B-7F-EF-60"
"SB2046",1.000011101111E+042,416740377777600,"43-5E-03-7F-FF-60"
"SB2047",1.10111110111011E+042,676733677763200,"6F-5D-5E-7F-F3-20"
"SB2048",1E+041,200003715207000,"20-00-1F-1A-87-00"
"SB2049",1.10000010111111E+042,602773677377600,"60-5F-5E-7E-FF-60"
"SB2050",1.10101110111111E+042,656773677637600,"6B-5F-5E-7F-9F-60"
"SB2051",1.10111110111111E+042,676773770000000,"6F-5F-5F-70-00-00"
"SB2052",1.111100111101E+026,3717207600,"00-00-1F-1E-87-60"
"SB2053",1.0110100000111E+041,264073777777200,"2D-03-5F-7F-FF-20"
"SB2054",1.10100000000111E+042,640073777777600,"68-03-5F-7F-FF-60"
"SB2055",1.101E+042,640003377777600,"68-00-1B-7F-FF-60"
"SB2056",1.10111110111011E+042,676731677777200,"6F-5D-4E-7F-FF-20"
"SB2057",1.0111110111111E+041,276773677743600,"2F-5F-5E-7F-E3-60"
"SB2058",1.10110100000111E+042,664073774035600,"6D-03-5F-78-1D-60"
"SB2059",1.00110100000111E+042,464073774037600,"4D-03-5F-78-1F-60"
"SB2060",1.10110000000011E+042,660033774037600,"6C-01-5F-78-1F-60"
"SB2061",1.10111110111111E+042,676771777771600,"6F-5F-4F-7F-F9-60"
"SB2062",1.11110111111011E+039,76773776777600,"0F-5F-5F-7D-FF-60"
"SB2063",1.1011110011111E+042,674760777777600,"6F-1F-07-7F-FF-60"
"SB2064",1E+042,400000037777600,"40-00-00-3F-FF-60"
"SB2065",1.10111110110001E+042,676613676377600,"6F-58-5E-7C-FF-60"
"SB2066",1.00000010111111E+042,402773777777600,"40-5F-5F-7F-FF-60"
"SB2067",1.0111110111111E+041,276773657777600,"2F-5F-5E-5F-FF-60"
"SB2068",1.101E+042,640003777637600,"68-00-1F-7F-9F-60"
"SB2069",1.10110100000101E+042,664053777700600,"6D-02-5F-7F-C0-60"
"SB2070",1.0010010000011E+042,444063677776600,"49-03-1E-7F-FE-60"
"SB2071",1.10101100001111E+042,654173777077600,"6B-07-5F-7E-3F-60"
"SB2072",1.1011110010111E+042,674563177077600,"6F-17-19-7E-3F-60"
"SB2073",1.10110100000111E+042,664073777600600,"6D-03-5F-7F-80-60"
"SB2074",1.10100010000011E+042,642033777777600,"68-41-5F-7F-FF-60"
"SB2075",1.10100100000011E+042,644033776037600,"69-01-5F-7C-1F-60"
"SB2076",1.01101000001111E+041,264077177777600,"2D-03-79-7F-FF-60"
"SB2077",1.10111110101111E+042,676573737777600,"6F-57-5F-3F-FF-60"
"SB2078",1.10100000000001E+042,640013777770600,"68-00-5F-7F-F8-60"
"SB2079",1.001E+042,440003437746600,"48-00-1C-3F-E6-60"
"SB2080",1.101E+042,640003777763600,"68-00-1F-7F-F3-60"
"SB2081",1.10110010000111E+042,662073777777600,"6C-43-5F-7F-FF-60"
"SB2082",1.011010000011E+041,264063777777400,"2D-03-1F-7F-FF-40"
"SB2083",1.1011111011111E+042,676763677777620,"6F-5F-1E-7F-FF-64"
"SB2084",1.1010111010011E+042,656463737777600,"6B-53-1F-3F-FF-60"
"SB2085",1.0110000000111E+041,260073777777600,"2C-03-5F-7F-FF-60"
"SB2086",1.1010000000011E+042,640067777777600,"68-03-3F-7F-FF-60"
"SB2087",1E+042,400002077777600,"40-00-10-7F-FF-60"
"SB2088",1.1011110000111E+042,674163777077600,"6F-07-1F-7E-3F-60"
"SB2089",1.011011000111E+041,266163777777600,"2D-47-1F-7F-FF-60"
"SB2090",1.000011E+042,414003437746200,"43-00-1C-3F-E6-20"
"SB2091",1.011000000011E+041,260063777777600,"2C-03-1F-7F-FF-60"
"SB2092",1.011010000011E+041,264063777777200,"2D-03-1F-7F-FF-20"
"SB2093",1.011010000011E+041,264062777777600,"2D-03-17-7F-FF-60"
"SB2094",1.11100101110011E+039,74563777077600,"0F-17-1F-7E-3F-60"
"SB2095",1.10100010010001E+042,642213777777600,"68-48-5F-7F-FF-60"
"SB2096",1.01101000111001E+041,264347777777600,"2D-0E-3F-7F-FF-60"
"SB2097",1.10111110011111E+042,676373777776600,"6F-4F-5F-7F-FE-60"
"SB2098",1.10100000110011E+039,64063777776600,"0D-03-1F-7F-FE-60"
"SB2099",1.1011111011111E+042,676763777777000,"6F-5F-1F-7F-FF-00"
"SB2100",1.10100000000001E+042,640013777773600,"68-00-5F-7F-FB-60"
"SB2101",1.1010111010111E+042,656563777777600,"6B-57-1F-7F-FF-60"
"SB2102",1.1011010000011E+042,664063777300600,"6D-03-1F-7E-C0-60"
"SB2103",1.10110100001111E+042,664173777700600,"6D-07-5F-7F-C0-60"
"SB2104",1.0110100001111E+041,264173777777600,"2D-07-5F-7F-FF-60"
"SB2105",1.1011011E+042,666003677777600,"6D-40-1E-7F-FF-60"
"SB2106",1.1011010000011E+042,664063677777600,"6D-03-1E-7F-FF-60"
"SB2107",1.1011011000001E+042,666023777700600,"6D-41-1F-7F-C0-60"
"SB2108",1.11100101111011E+039,74573777077600,"0F-17-5F-7E-3F-60"
"SB2109",1.10110000011111E+042,660373777777600,"6C-0F-5F-7F-FF-60"
"SB2110",1.10110100000111E+042,664073777300600,"6D-03-5F-7E-C0-60"
"SB2111",1.10100000000001E+042,640013777774600,"68-00-5F-7F-FC-60"
"SB2112",1.00000111011111E+036,4073777743600,"01-03-5F-7F-E3-60"
"SB2113",1.101111E+042,674003777777600,"6F-00-1F-7F-FF-60"
"SB2114",1.000001E+042,404002077777600,"41-00-10-7F-FF-60"
"SB2115",1.10100100100001E+042,644413777777600,"69-10-5F-7F-FF-60"
"SB2116",1.00101100000101E+042,454053777776600,"4B-02-5F-7F-FE-60"
"SB2117",1.10100000100011E+039,64043777777600,"0D-02-1F-7F-FF-60"
"SB2118",1.10100100000001E+042,644013637700600,"69-00-5E-3F-C0-60"
"SB2119",1.1010000000011E+042,640063777777600,"68-03-1F-7F-FF-60"
"SB2120",1.10111110101111E+042,676573777075600,"6F-57-5F-7E-3D-60"
"SB2121",1.10110110001111E+042,666173777777600,"6D-47-5F-7F-FF-60"
"SB2122",1.0011110010111E+042,474563777075600,"4F-17-1F-7E-3D-60"
"SB2123",1.0011111011111E+042,476763677776600,"4F-5F-1E-7F-FE-60"
"SB2124",1.101111000001E+042,674043777777600,"6F-02-1F-7F-FF-60"
"SB2125",1.11100101111011E+039,74573777076600,"0F-17-5F-7E-3E-60"
"SB2126",1.11100101110011E+039,74563777076600,"0F-17-1F-7E-3E-60"
"SB2127",1.01100000110011E+039,54063776077600,"0B-03-1F-7C-3F-60"
"SB2128",1.011010000011E+041,264063777417600,"2D-03-1F-7F-0F-60"
"SB2129",1.011010000111E+041,264163777777600,"2D-07-1F-7F-FF-60"
"SB2130",1.1011111011111E+042,676763677776600,"6F-5F-1E-7F-FE-60"
"SB2131",1.01101000001101E+041,264067777777600,"2D-03-3F-7F-FF-60"
"SB2132",1.10111100101111E+042,674573777043600,"6F-17-5F-7E-23-60"
"SB2133",1.0011111010111E+042,476563777776600,"4F-57-1F-7F-FE-60"
"SB2134",1.00101100101111E+042,454573777776600,"4B-17-5F-7F-FE-60"
"SB2135",1.0010111010111E+042,456563777776600,"4B-57-1F-7F-FE-60"
"SB2136",1.10110000001011E+042,660133777777600,"6C-05-5F-7F-FF-60"
"SB2137",1.1011010000011E+042,664063777600600,"6D-03-1F-7F-80-60"
"SB2138",1.1E+042,600002077777600,"60-00-10-7F-FF-60"
"SB2139",1.001011000001E+042,454043777777600,"4B-02-1F-7F-FF-60"
"SB2140",1.011010000011E+041,264063000000600,"2D-03-18-00-00-60"
"SB2141",1.1011111011111E+042,676763667777600,"6F-5F-1E-6F-FF-60"
"SB2142",1.1010111000111E+042,656163677777600,"6B-47-1E-7F-FF-60"
"SB2143",1.011010000011E+041,264063777776600,"2D-03-1F-7F-FE-60"
"SB2144",1.011010000011E+041,264063777437600,"2D-03-1F-7F-1F-60"
"SB2145",1.1011010000011E+042,664063637700600,"6D-03-1E-3F-C0-60"
"SB2146",1.101111101011E+042,676541777077600,"6F-56-0F-7E-3F-60"
"SB2147",1.1011110010111E+042,674563777377600,"6F-17-1F-7E-FF-60"
"SB2148",1.1010111010011E+042,656463777777600,"6B-53-1F-7F-FF-60"
"SB2149",1.0110100010111E+041,264273777777600,"2D-0B-5F-7F-FF-60"
"SB2150",1.10100110000001E+042,646013777777600,"69-40-5F-7F-FF-60"
"SB2151",1.1011010000011E+042,664063717700600,"6D-03-1F-1F-C0-60"
"SB2152",1.1010000000011E+042,640063777377600,"68-03-1F-7E-FF-60"
"SB2153",1.101E+042,640003477777600,"68-00-1C-7F-FF-60"
"SB2154",1.011010000011E+041,264060007777600,"2D-03-00-0F-FF-60"
"SB2155",1.1000010000011E+042,604063737777600,"61-03-1F-3F-FF-60"
"SB2156",1.011010000011E+041,264061777777600,"2D-03-0F-7F-FF-60"
"SB2157",1.0010111010011E+042,456463737777600,"4B-53-1F-3F-FF-60"
"SB2158",1.1011111011111E+042,676763637756600,"6F-5F-1E-3F-EE-60"
"SB2159",1.1011111011111E+042,676763637757600,"6F-5F-1E-3F-EF-60"
"SB2160",1.101101101E+042,666403677777600,"6D-50-1E-7F-FF-60"
"SB2161",1.101111E+042,674001777676600,"6F-00-0F-7F-BE-60"
"SB2162",1.101111E+042,674001776277600,"6F-00-0F-7C-BF-60"
"SB2163",1.101001100111E+042,646343777677600,"69-4E-1F-7F-BF-60"
"SB2164",1.101111E+042,674001777403600,"6F-00-0F-7F-03-60"
"SB2165",1.10110100000111E+042,664073177777600,"6D-03-59-7F-FF-60"
"SB2166",1.101E+042,640001777777600,"68-00-0F-7F-FF-60"
"SB2167",1.10111110111111E+042,676773675777400,"6F-5F-5E-7B-FF-40"
"SB2168",1.10100000000001E+042,640013777777400,"68-00-5F-7F-FF-40"
"SB2169",1.10001110011101E+042,616353757577600,"63-4E-5F-5F-7F-60"
"SB2170",1.10111110111111E+042,676773677617200,"6F-5F-5E-7F-8F-20"
"SB2171",1.0110010111111E+041,262773677777600,"2C-5F-5E-7F-FF-60"
"SB2172",1.10111110111111E+042,676773457773600,"6F-5F-5C-5F-FB-60"
"SB2173",1.10111110111011E+042,676733677757200,"6F-5D-5E-7F-EF-20"
"SB2174",1E+041,200003400037600,"20-00-1C-00-1F-60"
"SB2175",1.01110101111011E+039,56573377777600,"0B-57-5B-7F-FF-60"
"SB2176",1.10111110110111E+042,676673400007600,"6F-5B-5C-00-07-60"
"SB2177",1.10011110111111E+042,636773657777200,"67-5F-5E-5F-FF-20"
"SB2178",1.10110110111111E+042,666773417777600,"6D-5F-5C-1F-FF-60"
"SB2179",1.10111110111111E+042,676773675777200,"6F-5F-5E-7B-FF-20"
"SB2180",1.10111110111111E+042,676772677777600,"6F-5F-56-7F-FF-60"
"SB2181",1.10111110000111E+042,676073677777600,"6F-43-5E-7F-FF-60"
"SB2182",1.00111110111111E+042,476773777377200,"4F-5F-5F-7E-FF-20"
"SB2183",1.10110100000111E+042,664073737767600,"6D-03-5F-3F-F7-60"
"SB2184",1.1011111010111E+042,676563677777600,"6F-57-1E-7F-FF-60"
"SB2185",1.0000110111111E+041,206773777777600,"21-5F-5F-7F-FF-60"
"SB2186",1.10111110110111E+042,676673677775600,"6F-5B-5E-7F-FD-60"
"SB2187",1.10111110101111E+042,676573637737600,"6F-57-5E-3F-DF-60"
"SB2188",1E+041,200002777377600,"20-00-17-7E-FF-60"
"SB2189",1.1011010000011E+042,664060377777600,"6D-03-03-7F-FF-60"
"SB2190",1.010111010001E+041,256423777402600,"2B-51-1F-7F-02-60"
"SB2191",1.1000001010011E+042,602463777777600,"60-53-1F-7F-FF-60"
"SB2192",1.10101110101111E+042,656573237777600,"6B-57-5A-3F-FF-60"
"SB2193",1.10111100111111E+042,674773777773600,"6F-1F-5F-7F-FB-60"
"SB2194",1.10100110111111E+042,646773770000000,"69-5F-5F-70-00-00"
"SB2195",1.10111110111101E+042,676753677777200,"6F-5E-5E-7F-FF-20"
"SB2196",1.0111110111111E+041,276773674177600,"2F-5F-5E-78-7F-60"
"SB2197",1.10111110110111E+042,676673674377600,"6F-5B-5E-78-FF-60"
"SB2198",1.10111110111111E+042,676773777772600,"6F-5F-5F-7F-FA-60"
"SB2199",1.10110100000111E+042,664073717477600,"6D-03-5F-1F-3F-60"
"SB2200",1.01110101111011E+039,56573777777600,"0B-57-5F-7F-FF-60"
"SB2201",1.100011E+042,614000077777600,"63-00-00-7F-FF-60"
"SB2202",1.1011111011111E+042,676760006067200,"6F-5F-00-0C-37-20"
"SB2203",1.10101110111111E+042,656773777736600,"6B-5F-5F-7F-DE-60"
"SB2204",1.10111110111111E+042,676773677717600,"6F-5F-5E-7F-CF-60"
"SB2205",1E+041,200003337207600,"20-00-1B-3E-87-60"
"SB2206",1.10100110111111E+042,646773674177600,"69-5F-5E-78-7F-60"
"SB2207",1.10011110101111E+042,636573757777600,"67-57-5F-5F-FF-60"
"SB2208",1.10111110101E+042,676500177777600,"6F-54-01-7F-FF-60"
"SB2209",1.10100110111111E+042,646773677777600,"69-5F-5E-7F-FF-60"
"SB2210",1.10110110111111E+042,666773677701600,"6D-5F-5E-7F-C1-60"
"SB2211",1.10111110111111E+042,676773677477600,"6F-5F-5E-7F-3F-60"
"SB2212",1.10111110011111E+042,676373677603600,"6F-4F-5E-7F-83-60"
"SB2213",1.10011110011111E+042,636373677777600,"67-4F-5E-7F-FF-60"
"SB2214",1.10111110111001E+042,676713757777600,"6F-5C-5F-5F-FF-60"
"SB2215",1.10111110111111E+042,676773757774600,"6F-5F-5F-5F-FC-60"
"SB2216",1.11110111111011E+039,76773777377600,"0F-5F-5F-7E-FF-60"
"SB2217",1.10111110111111E+042,676773777407600,"6F-5F-5F-7F-07-60"
"SB2218",1.10111110111101E+042,676753777777600,"6F-5E-5F-7F-FF-60"
"SB2219",1.10101110111E+042,656703637746200,"6B-5C-1E-3F-E6-20"
"SB2220",1.10111110111111E+042,676777777777600,"6F-5F-7F-7F-FF-60"
"SB2221",1.1E+042,600003477777600,"60-00-1C-7F-FF-60"
"SB2222",1.101111E+042,674000777777600,"6F-00-07-7F-FF-60"
"SB2223",1E+041,200003770000600,"20-00-1F-70-00-60"
"SB2224",1.01111110111101E+035,2773677777600,"00-5F-5E-7F-FF-60"
"SB2225",1.00011110111111E+042,436773676757600,"47-5F-5E-7D-EF-60"
"SB2226",1.10110010111111E+042,662773777760600,"6C-5F-5F-7F-F0-60"
"SB2227",1.1011111E+042,676000377677600,"6F-40-03-7F-BF-60"
"SB2228",1.10111110111111E+042,676773607760600,"6F-5F-5E-0F-F0-60"
"SB2229",1.101E+042,640000077777600,"68-00-00-7F-FF-60"
"SB2230",1.00111110111001E+042,476713677777200,"4F-5C-5E-7F-FF-20"
"SB2231",1.10111110110111E+042,676673477777600,"6F-5B-5C-7F-FF-60"
"SB2232",1.10110110111111E+042,666770277777600,"6D-5F-42-7F-FF-60"
"SB2233",1.10001110111111E+042,616773777776600,"63-5F-5F-7F-FE-60"
"SB2234",1.10110110111111E+042,666773677747600,"6D-5F-5E-7F-E7-60"
"SB2235",1.101111000011E+042,674143777777600,"6F-06-1F-7F-FF-60"
"SB2236",1.001111000011E+042,474143777757600,"4F-06-1F-7F-EF-60"
"SB2237",1.001011000011E+042,454143637746200,"4B-06-1E-3F-E6-20"
"SB2238",1.001011000011E+042,454143777757600,"4B-06-1F-7F-EF-60"
"SB2239",1.001011000001E+042,454043777757600,"4B-02-1F-7F-EF-60"
"SB2240",1.001011000001E+042,454043437646200,"4B-02-1C-3F-A6-20"
"SB2241",1.001011000001E+042,454043637746600,"4B-02-1E-3F-E6-60"
"SB2242",1.001011E+042,454003437642200,"4B-00-1C-3F-A2-20"
"SB2243",1.000011E+042,414003434242200,"43-00-1C-38-A2-20"
"SB2244",1.10111110011111E+042,676377777777600,"6F-4F-7F-7F-FF-60"
"SB2245",1.1011010000011E+042,664067777777600,"6D-03-3F-7F-FF-60"
"SB2246",1.001011000011E+042,454143737757600,"4B-06-1F-3F-EF-60"
"SB2247",1.001011000001E+042,454043637757600,"4B-02-1E-3F-EF-60"
"SB2248",1.001011E+042,454003437746200,"4B-00-1C-3F-E6-20"
"SB2249",1.001011E+042,454003437646200,"4B-00-1C-3F-A6-20"
"SB2250",1.000011E+042,414003437642200,"43-00-1C-3F-A2-20"
"SB2251",1.000011E+042,414003435642200,"43-00-1C-3B-A2-20"
"SB2252",1.000001E+042,404003035246200,"41-00-18-3A-A6-20"
"SB2253",1.000001E+042,404003037646200,"41-00-18-3F-A6-20"
"SB2254",1.000001E+042,404003434206600,"41-00-1C-38-86-60"
"SB2255",1.010010000011E+041,244063777777600,"29-03-1F-7F-FF-60"
"SB2256",1.00100000110011E+039,44063637756600,"09-03-1E-3F-EE-60"
"SB2257",1.1011111011111E+042,676767777777600,"6F-5F-3F-7F-FF-60"
"SB2258",1.10110010101111E+042,662573777777600,"6C-57-5F-7F-FF-60"
"SB2259",1.101111E+042,674001677777200,"6F-00-0E-7F-FF-20"
"SB2260",1.00011110111111E+042,436773677774200,"47-5F-5E-7F-FC-20"
"SB2261",1.11110111111011E+039,76773377757600,"0F-5F-5B-7F-EF-60"
"SB2262",1.1011011011111E+042,666763677677600,"6D-5F-1E-7F-BF-60"
"SB2263",1.10110110111111E+042,666773677667600,"6D-5F-5E-7F-B7-60"
"SB2264",1.10110110111111E+042,666773777657601,"6D-5F-5F-7F-AF-61"
"SB2265",1.10110110100001E+042,666413677777600,"6D-50-5E-7F-FF-60"
"SB2266",1.10111110111111E+042,676773377753600,"6F-5F-5B-7F-EB-60"
"SB2267",1.10111110110111E+042,676673674167600,"6F-5B-5E-78-77-60"
"SB2268",1.00111110111111E+042,476773677703200,"4F-5F-5E-7F-C3-20"
"SB2269",1.10110110111111E+042,666773677403600,"6D-5F-5E-7F-03-60"
"SB2270",1.1011111E+042,676000007777600,"6F-40-00-0F-FF-60"
"SB2271",1.10100010111111E+042,642773677777600,"68-5F-5E-7F-FF-60"
"SB2272",1.11E+039,70000000000000,"0E-00-00-00-00-00"
"SB2273",1.111E+039,74000026037600,"0F-00-00-2C-1F-60"
"SB2274",1.0000001111111E+018,4037600,"00-00-00-08-1F-60"
"SB2275",1.1111111101111E+018,7773600,"00-00-00-0F-FB-60"
"SB2276",1.0011111111111E+018,4777600,"00-00-00-09-FF-60"
"SB2277",0,0,"00-00-00-00-00-00"
"SB2278",1.10001100000011E+042,614033777777600,"63-01-5F-7F-FF-60"
"SB2279",1.10001110111111E+042,616773774177600,"63-5F-5F-78-7F-60"
"SB2280",1.10100010111111E+042,642773677775600,"68-5F-5E-7F-FD-60"
"SB2281",1E+041,200003717207200,"20-00-1F-1E-87-20"
"SB2282",1.00001110111111E+042,416773577774600,"43-5F-5D-7F-FC-60"
"SB2283",1.00001110111111E+042,416773777775600,"43-5F-5F-7F-FD-60"
"SB2284",1.0000111011111E+042,416763777774600,"43-5F-1F-7F-FC-60"
"SB2285",1.00001110111111E+042,416773777774600,"43-5F-5F-7F-FC-60"
"SB2286",1.10110110111101E+042,666753777677600,"6D-5E-5F-7F-BF-60"
"SB2287",1.10110010111111E+042,662773777674600,"6C-5F-5F-7F-BC-60"
"SB2288",1.10111110111111E+042,676773377677600,"6F-5F-5B-7F-BF-60"
"SB2289",1.0101110100011E+041,256433403402600,"2B-51-5C-07-02-60"
"SB2290",1.10000010111111E+042,602773777776600,"60-5F-5F-7F-FE-60"
"SB2291",1.1011111011111E+042,676760657777600,"6F-5F-06-5F-FF-60"
"SB2292",1.10111110111111E+042,676773674137600,"6F-5F-5E-78-5F-60"
"SB2293",1.101111101111E+042,676740677777200,"6F-5E-06-7F-FF-20"
"SB2294",1.00111110111111E+042,476773657777600,"4F-5F-5E-5F-FF-60"
"SB2295",1.10110100000111E+042,664073777563600,"6D-03-5F-7F-73-60"
"SB2296",1.10110100000111E+042,664073777363600,"6D-03-5F-7E-F3-60"
"SB2297",1.101101E+042,664000077777600,"6D-00-00-7F-FF-60"
"SB2298",1.10110100000111E+042,664073700003600,"6D-03-5F-00-03-60"
"SB2299",1.10110100000111E+042,664073577377600,"6D-03-5D-7E-FF-60"
"SB2300",1.10110100000111E+042,664073777463600,"6D-03-5F-7F-33-60"
"SB2301",1.101101E+042,664003777777600,"6D-00-1F-7F-FF-60"
"SB2302",1.00111110111111E+042,476773677775200,"4F-5F-5E-7F-FD-20"
"SB2303",1.10110010111111E+042,662773674177600,"6C-5F-5E-78-7F-60"
"SB2304",1.001111100111E+042,476343777777600,"4F-4E-1F-7F-FF-60"
"SB2305",1.11000000011011E+039,70033777777600,"0E-01-5F-7F-FF-60"
"SB2306",1.00111000000011E+042,470033777777600,"4E-01-5F-7F-FF-60"
"SB2307",1.00111110111111E+042,476773777767600,"4F-5F-5F-7F-F7-60"
"SB2308",1.10111110111111E+042,676772007777600,"6F-5F-50-0F-FF-60"
"SB2309",1.00111110011111E+042,476373777777600,"4F-4F-5F-7F-FF-60"
"SB2310",1.10111110111111E+042,676773007777600,"6F-5F-58-0F-FF-60"
"SB2311",1.11000001111011E+039,70173777777600,"0E-07-5F-7F-FF-60"
"SB2312",1.10001110111111E+042,616773777776000,"63-5F-5F-7F-FE-00"
"SB2313",1.00111110111011E+042,476733777677600,"4F-5D-5F-7F-BF-60"
"SB2314",1.101001E+042,644001777677600,"69-00-0F-7F-BF-60"
"SB2315",1.1011E+042,660001777677600,"6C-00-0F-7F-BF-60"
"SB2316",1.10110010111111E+042,662773777677600,"6C-5F-5F-7F-BF-60"
"SB2317",1.10111010111111E+042,672773777677600,"6E-5F-5F-7F-BF-60"
"SB2318",1.101111E+042,674001007673600,"6F-00-08-0F-BB-60"
"SB2319",1.101111E+042,674001037677600,"6F-00-08-3F-BF-60"
"SB2320",1.101111E+042,674001377677600,"6F-00-0B-7F-BF-60"
"SB2321",1.101111E+042,674001777677000,"6F-00-0F-7F-BF-00"
"SB2322",1.1011110000011E+042,674061776277600,"6F-03-0F-7C-BF-60"
"SB2323",1.10111100000111E+042,674073776277600,"6F-03-5F-7C-BF-60"
"SB2324",1.101111101E+042,676400777677600,"6F-50-07-7F-BF-60"
"SB2325",1.10111110101E+042,676500777677600,"6F-54-07-7F-BF-60"
"SB2326",1.1011111011001E+042,676621777677600,"6F-59-0F-7F-BF-60"
"SB2327",1.10111110111E+042,676701437637600,"6F-5C-0C-3F-9F-60"
"SB2328",1.10111110111011E+042,676733777677600,"6F-5D-5F-7F-BF-60"
"SB2329",1.101111101111E+042,676740377677600,"6F-5E-03-7F-BF-60"
"SB2330",1.10111110111111E+042,676772017677200,"6F-5F-50-1F-BF-20"
"SB2331",1.10111110111111E+042,676772357657600,"6F-5F-53-5F-AF-60"
"SB2332",1.10111110111111E+042,676773437763600,"6F-5F-5C-3F-F3-60"
"SB2333",1.10111110111111E+042,676773477767600,"6F-5F-5C-7F-F7-60"
"SB2334",1.10111110111111E+042,676773777667600,"6F-5F-5F-7F-B7-60"
"SB2335",1.10111110111111E+042,676773677403200,"6F-5F-5E-7F-03-20"
"SB2336",1.1011111101111E+036,6773677740600,"01-5F-5E-7F-E0-60"
"SB2337",1.10111110110001E+042,676613677777200,"6F-58-5E-7F-FF-20"
"SB2338",1.00011110111111E+042,436772677774600,"47-5F-56-7F-FC-60"
"SB2339",1.11100111101E+025,1717207600,"00-00-0F-1E-87-60"
"SB2340",1.10111010111111E+042,672773377757600,"6E-5F-5B-7F-EF-60"
"SB2341",1.1011111011E+042,676600000003600,"6F-58-00-00-03-60"
"SB2342",1.10111110111111E+042,676773676017600,"6F-5F-5E-7C-0F-60"
"SB2343",1.00111110111111E+042,476773677743600,"4F-5F-5E-7F-E3-60"
"SB2344",1.10001110111111E+042,616773777017600,"63-5F-5F-7E-0F-60"
