SB,binary,octal,hexadecimal
SB0880,1101111000111110111111111111111111000000000,674373777774000,6F-0F-5F-7F-FC-00
SB0881,1101111101111110111101111000000111111100000,676773674037600,6F-5F-5E-78-1F-60
SB0882,1101110101111110111111111111111111011100000,672773777775600,6E-5F-5F-7F-FD-60
SB0883,0000011101111110111111111111111111111100000,016773777777600,03-5F-5F-7F-FF-60
SB0884,1100011101100000011111111111111111111100000,616601777777600,63-58-0F-7F-FF-60
SB0885,1100001101111110111111111111111111111100000,606773777777600,61-5F-5F-7F-FF-60
SB0886,1101111101111110110111111111111011111100000,676773377757600,6F-5F-5B-7F-EF-60
SB0887,1101100101111100111111111111000011111100000,662763777417600,6C-5F-1F-7F-0F-60
SB0888,1100011000011110111111111111111111111100000,614173777777600,63-07-5F-7F-FF-60
SB0889,1101000101111010110111111111111111111100000,642753377777600,68-5E-5B-7F-FF-60
SB0890,1100011101111110111111111111111100111100000,616773777763600,63-5F-5F-7F-F3-60
SB0891,1101001001111110111111111111111101111100000,644773777767600,69-1F-5F-7F-F7-60
SB0892,1101111101111110111111101000011001101100000,676773764146600,6F-5F-5F-68-66-60
SB0893,1100011101111110111111111111101111111100000,616773777677600,63-5F-5F-7F-BF-60
SB0894,1101111101111110111101111111111100011100000,676773677761600,6F-5F-5E-7F-F1-60
SB0895,1101111101110010111101111111111101111100000,676713677767600,6F-5C-5E-7F-F7-60
SB0896,1101101101111110111101011111111111111100000,666773657777600,6D-5F-5E-5F-FF-60
SB0897,1101111101101110111111111111111111111100000,676673777777600,6F-5B-5F-7F-FF-60
SB0898,1101111101111110111000000100000011111100000,676773402017600,6F-5F-5C-04-0F-60
SB0899,1101110101111110111111111100111111111100000,672773776377600,6E-5F-5F-7C-FF-60
SB0900,1000000000000000000000011111111111111100000,400000017777600,40-00-00-1F-FF-60
SB0901,1100011101101110111111111111111111111100000,616673777777600,63-5B-5F-7F-FF-60
SB0902,1100011101111110111111111111011110001100000,616773777570600,63-5F-5F-7F-78-60
SB0903,1100011000001110111100001111111111111100000,614073607777600,63-03-5E-0F-FF-60
SB0904,0101111101011110111110111111111111111100000,276573737777600,2F-57-5F-3F-FF-60
SB0905,1101111100000110111101111111111111110100000,676033677777200,6F-41-5E-7F-FF-20
SB0906,1000001101111110111111111111111110111100000,406773777773600,41-5F-5F-7F-FB-60
SB0907,1101111101111110111111111111111001110000000,676773777747000,6F-5F-5F-7F-E7-00
SB0908,1100001101111110111111111111111111011100000,606773777775600,61-5F-5F-7F-FD-60
SB0909,0000000000000000011111001011111111111100000,000001745777600,00-00-0F-4B-FF-60
SB0910,1100001101101110111111111111111111111100000,606673777777600,61-5B-5F-7F-FF-60
SB0911,1101111101100000000001111111111111111100000,676600077777600,6F-58-00-7F-FF-60
SB0912,1100000101111110111111111110000000000100000,602773777000200,60-5F-5F-7E-00-20
SB0913,1101111101111110111110001111111111111100000,676773707777600,6F-5F-5F-0F-FF-60
SB0914,1101111100011110111111111111111111111100000,676173777777600,6F-47-5F-7F-FF-60
SB0915,1100011101111110111111111111000111110100000,616773777437200,63-5F-5F-7F-1F-20
SB0916,1100010101111110111111111111111111111100000,612773777777600,62-5F-5F-7F-FF-60
SB0917,1101101000001110110111111110001111111100000,664073377077600,6D-03-5B-7E-3F-60
SB0918,1101111101111110111111111111111101111000000,676773777767400,6F-5F-5F-7F-F7-40
SB0919,1101111101100000000111111111111111111100000,676600377777600,6F-58-03-7F-FF-60
SB0920,1101110101111110111111111111111111111100000,672773777777600,6E-5F-5F-7F-FF-60
SB0921,1101111101111110111111111111111000000100000,676773777740200,6F-5F-5F-7F-E0-20
SB0922,1100000000001110111111111111111111111100000,600073777777600,60-03-5F-7F-FF-60
SB0923,1101111101100000111111111111111111111100000,676603777777600,6F-58-1F-7F-FF-60
SB0924,1101111101111110111111111110001001011100000,676773777045600,6F-5F-5F-7E-25-60
SB0925,1001111101111110111111111111111000111100000,476773777743600,4F-5F-5F-7F-E3-60
SB0926,1100011101111110101111111100111111111100000,616772776377600,63-5F-57-7C-FF-60
SB0927,1101111101111110111111111110111111111100000,676773777377600,6F-5F-5F-7E-FF-60
SB0928,0000000000000000000000001000111101111100000,000000004367600,00-00-00-08-F7-60
SB0929,1100011001111110101111111111111111111100000,614772777777600,63-1F-57-7F-FF-60
SB0930,1101111101111110111111111111110011111100000,676773777717600,6F-5F-5F-7F-CF-60
SB0931,1100011101111110111111111100011100111100000,616773776163600,63-5F-5F-7C-73-60
SB0932,1100000001100000111111111110111111111100000,600603777377600,60-18-1F-7E-FF-60
SB0933,1100000101111110111111111111111111111000000,602773777777400,60-5F-5F-7F-FF-40
SB0934,1101111101111110111111111111111111101100000,676773777776600,6F-5F-5F-7F-FE-60
SB0935,1000111101111110111111111111111000111100000,436773777743600,47-5F-5F-7F-E3-60
SB0936,1001101000001000001111111111111111111100000,464040777777600,4D-02-07-7F-FF-60
SB0937,1101111101111100000001111111111111011100000,676760077775600,6F-5F-00-7F-FD-60
SB0938,1101111101111110110000000000000011111100000,676773000017600,6F-5F-58-00-0F-60
SB0939,1101111100001110111111111111111101111100000,676073777767600,6F-43-5F-7F-F7-60
SB0940,1100011000001110111111111111110111111100000,614073777737600,63-03-5F-7F-DF-60
SB0941,1101111101111110111100011111111111111100000,676773617777600,6F-5F-5E-1F-FF-60
SB0942,1101111101111000011111111111111111111100000,676741777777600,6F-5E-0F-7F-FF-60
SB0943,1101111101011110111111111111111011111100000,676573777757600,6F-57-5F-7F-EF-60
SB0944,1101111101111110111111111111101111111100000,676773777677600,6F-5F-5F-7F-BF-60
SB0945,1100011101111110011111111111111111111100000,616771777777600,63-5F-4F-7F-FF-60
SB0946,1101111101111110111111110000000000001100000,676773770000600,6F-5F-5F-70-00-60
SB0947,1100011000001110111111111100000111111100000,614073776037600,63-03-5F-7C-1F-60
SB0948,0101111101111110111111111111111111111100000,276773777777600,2F-5F-5F-7F-FF-60
SB0949,1101111101110000011111111111111101111100000,676701777767600,6F-5C-0F-7F-F7-60
SB0950,1101111101110110111111111111111111111100000,676733777777600,6F-5D-5F-7F-FF-60
SB0951,1101111101111110111111111111101111110100000,676773777677200,6F-5F-5F-7F-BF-20
SB0952,1101111101110000011111111111101111111100000,676701777677600,6F-5C-0F-7F-BF-60
SB0953,1101111000000000011111111111101111111100000,674001777677600,6F-00-0F-7F-BF-60
SB0954,1001011000000000011111111111101111101100000,454001777676600,4B-00-0F-7F-BE-60
SB0955,1101111101100000011111111111101111111100000,676601777677600,6F-58-0F-7F-BF-60
SB0956,1101101000001110011111111000000111111100000,664071774037600,6D-03-4F-78-1F-60
SB0957,1101101000000110111111111000000111111100000,664033774037600,6D-01-5F-78-1F-60
SB0958,1100000000001110111111111000000111111100000,600073774037600,60-03-5F-78-1F-60
SB0959,0101101000001110111111111000000111111100000,264073774037600,2D-03-5F-78-1F-60
SB0960,1101111101111110111111111111110000000100000,676773777700200,6F-5F-5F-7F-C0-20
SB0961,1001111101111110111111111111111111111100000,476773777777600,4F-5F-5F-7F-FF-60
SB0962,1001110101110110110111111111111111111100000,472733377777600,4E-5D-5B-7F-FF-60
SB0963,1101111101111000010111111111111011111100000,676741377757600,6F-5E-0B-7F-EF-60
SB0964,1111111101111110111111111111111111111100000,776773777777600,7F-5F-5F-7F-FF-60
SB0965,1101111101111110111101101111111111111100000,676773667777600,6F-5F-5E-6F-FF-60
SB0966,1001111101111110111101111111111111101100000,476773677776600,4F-5F-5E-7F-FE-60
SB0967,1101111101111110111101111111111111101100000,676773677776600,6F-5F-5E-7F-FE-60
SB0968,1101110101111110111111111111111110011100000,672773777771600,6E-5F-5F-7F-F9-60
SB0969,1000111101111110111000111111111111111100000,436773437777600,47-5F-5C-3F-FF-60
SB0970,1101111000101000111101111101111100111100000,674243676763600,6F-0A-1E-7D-F3-60
SB0971,1101101000001110111111111111110000001100000,664073777700600,6D-03-5F-7F-C0-60
SB0972,1101111101111000010000000100000111111100000,676741002037600,6F-5E-08-04-1F-60
SB0973,0000000000000000111110011110100000101100000,000003717202600,00-00-1F-1E-82-60
SB0974,1101101000000000000111111111111111111100000,664000377777600,6D-00-03-7F-FF-60
SB0975,1101000000000000000000111111111111111100000,640000037777600,68-00-00-3F-FF-60
SB0976,1101000000001110111111111000000111111100000,640073774037600,68-03-5F-78-1F-60
SB0977,1101101000001000111111111000000111111100000,664043774037600,6D-02-1F-78-1F-60
SB0978,1101101000001110111111111111011111111100000,664073777577600,6D-03-5F-7F-7F-60
SB0979,1101101000001110111111111111111100110100000,664073777763200,6D-03-5F-7F-F3-20
SB0980,1101101000000110111111111111111111111100000,664033777777600,6D-01-5F-7F-FF-60
SB0981,1101101000001110111111111111100000000100000,664073777600200,6D-03-5F-7F-80-20
SB0982,1101111101011110111000011111111111111100000,676573417777600,6F-57-5C-1F-FF-60
SB0983,1101110101111110111111111101110011111100000,672773776717600,6E-5F-5F-7D-CF-60
SB0984,1101001101111110111111111111110101111100000,646773777727600,69-5F-5F-7F-D7-60
SB0985,0101101000001110111111111110111111111100000,264073777377600,2D-03-5F-7E-FF-60
SB0986,0101101000001110011111111111111111111100000,264071777777600,2D-03-4F-7F-FF-60
SB0987,1100101000001110111111111111110000001100000,624073777700600,65-03-5F-7F-C0-60
SB0988,0000000000000000000000101111111111111100000,000000027777600,00-00-00-2F-FF-60
SB0989,1101111101101110111111011111111111111100000,676673757777600,6F-5B-5F-5F-FF-60
SB0990,1100001000001110111111111111111111111100000,604073777777600,61-03-5F-7F-FF-60
SB0991,1100011101111110111111111011111111111100000,616773775777600,63-5F-5F-7B-FF-60
SB0992,1100011101111110111111111111111001111100000,616773777747600,63-5F-5F-7F-E7-60
SB0993,1101101000001110111111111011111111111100000,664073775777600,6D-03-5F-7B-FF-60
SB0994,1101101000001110001111111111111111111100000,664070777777600,6D-03-47-7F-FF-60
SB0995,1101101000001110111111111111111000000100000,664073777740200,6D-03-5F-7F-E0-20
SB0996,1001101000001110111111111111111111111100000,464073777777600,4D-03-5F-7F-FF-60
SB0997,1001001000001110111111111111111111111100000,444073777777600,49-03-5F-7F-FF-60
SB0998,1101111101010110111111111111111111111100000,676533777777600,6F-55-5F-7F-FF-60
SB0999,1101111101111100111101111011111111111100000,676763675777600,6F-5F-1E-7B-FF-60
SB1003,1101110101111110111111111110111111111100000,672773777377600,6E-5F-5F-7E-FF-60
SB1004,0100000000000000111111111110100000111100000,200003777203600,20-00-1F-7E-83-60
SB1005,1101001101111110010001111111111101111100000,646771077767600,69-5F-48-7F-F7-60
SB1007,1111111000001111111111111111111111010001111,774077777775071,7F-03-7F-7F-FD-0F
SB1008,1111111000001111111111111111111111110001111,774077777777071,7F-03-7F-7F-FF-0F
SB1009,1110000000111111111110001111111111101101111,700377707776671,70-0F-7F-0F-FE-6F
SB1010,1111110001111011111111111111111101111101111,770757777767671,7E-1E-7F-7F-F7-6F
SB1011,1111111001101111111100001111111111110001111,774677607777071,7F-1B-7E-0F-FF-0F
SB1012,1111111000001111111100001111111111110001111,774077607777071,7F-03-7E-0F-FF-0F
SB1013,1111110001100111111111111111111101111101111,770637777767671,7E-19-7F-7F-F7-6F
SB1014,1111110001111111111111111111111101111101111,770777777767671,7E-1F-7F-7F-F7-6F
SB1016,1101101000001110111111111111111001111100000,664073777747600,6D-03-5F-7F-E7-60
SB1017,0001111101111110111101111111111111111100000,076773677777600,0F-5F-5E-7F-FF-60
SB1018,1101101101111100111101111111111111111100000,666763677777600,6D-5F-1E-7F-FF-60
SB1019,1100111101011110111111111111111111111100000,636573777777600,67-57-5F-7F-FF-60
SB1020,1000000000000000000001111111100111111100000,400000077637600,40-00-00-7F-9F-60
SB1021,1101111101111110111101111111111111111000000,676773677777400,6F-5F-5E-7F-FF-40
SB1022,0100000000000000111111111110100001101100000,200003777206600,20-00-1F-7E-86-60
SB1023,1101101000001110000000000000000000000000000,664070000000000,6D-03-40-00-00-00
SB1024,1111111000111011111001101111111100001101111,774357467760671,7F-0E-7C-6F-F0-6F
SB1025,1101111101111110111111111111100011111100000,676773777617600,6F-5F-5F-7F-8F-60
SB1026,1101001101111110111111111111101111111100000,646773777677600,69-5F-5F-7F-BF-60
SB1027,1101111101111110111111111100101111111100000,676773776277600,6F-5F-5F-7C-BF-60
SB1028,1111111000000111111111111111111111110001111,774037777777071,7F-01-7F-7F-FF-0F
SB1029,1101111101111110111111111100101111101100000,676773776276600,6F-5F-5F-7C-BE-60
SB1030,1101101000001110111111111100111111111100000,664073776377600,6D-03-5F-7C-FF-60
SB1031,1101111001011110111111111111111111111100000,674573777777600,6F-17-5F-7F-FF-60
SB1032,1101101000001110111111111110001110111100000,664073777073600,6D-03-5F-7E-3B-60
SB1033,1101101000001110111111111111111110111100000,664073777773600,6D-03-5F-7F-FB-60
SB1034,1101101000001110111111111100111110111100000,664073776373600,6D-03-5F-7C-FB-60
SB1035,1101101000001110111111111111111000111100000,664073777743600,6D-03-5F-7F-E3-60
SB1036,1101101000001110111111111111000000000100000,664073777400200,6D-03-5F-7F-00-20
SB1037,1001101000001110111111111111111100111100000,464073777763600,4D-03-5F-7F-F3-60
SB1038,1101101000000000000011111111111111111100000,664000177777600,6D-00-01-7F-FF-60
SB1039,1101000000000010111111111111111100111100000,640013777763600,68-00-5F-7F-F3-60
SB1040,1101000000000010110111111111111111111100000,640013377777600,68-00-5B-7F-FF-60
SB1041,1101000101010000011111111110011111111100000,642501777177600,68-54-0F-7E-7F-60
SB1042,1101101000000000001111111111111111111100000,664000777777600,6D-00-07-7F-FF-60
SB1043,1101101000001110110000011111111111111100000,664073017777600,6D-03-58-1F-FF-60
SB1044,0001101000001100111111111111111111111100000,064063777777600,0D-03-1F-7F-FF-60
SB1045,1101101000001110111111111100011111111100000,664073776177600,6D-03-5F-7C-7F-60
SB1046,1101101000001100011111111111111111111100000,664061777777600,6D-03-0F-7F-FF-60
SB1047,1101101000001110111111111111111111001100000,664073777774600,6D-03-5F-7F-FC-60
SB1048,1101011101001110111111111111111000111100000,656473777743600,6B-53-5F-7F-E3-60
SB1049,1101101000001110101111111111111111111100000,664072777777600,6D-03-57-7F-FF-60
SB1050,1101111101111110111101111111100000111100000,676773677603600,6F-5F-5E-7F-83-60
SB1051,1101111101111000001101111111111111111100000,676740677777600,6F-5E-06-7F-FF-60
SB1052,1001111001011100111111111111111111111100000,474563777777600,4F-17-1F-7F-FF-60
SB1053,1001111101111100111101111111111111110100000,476763677777200,4F-5F-1E-7F-FF-20
SB1054,1101111101011110111111111111111000111100000,676573777743600,6F-57-5F-7F-E3-60
SB1055,1100011101111110111111111111111111110100000,616773777777200,63-5F-5F-7F-FF-20
SB1056,1101011001011110111111111111111111111100000,654573777777600,6B-17-5F-7F-FF-60
SB1057,1101111101001110111110111111111111111100000,676473737777600,6F-53-5F-3F-FF-60
SB1058,1101111101011110111111111110011111111100000,676573777177600,6F-57-5F-7E-7F-60
SB1059,1101111101111110110101111111111111110100000,676773277777200,6F-5F-5A-7F-FF-20
SB1060,1001111101111100111111111111111111111100000,476763777777600,4F-5F-1F-7F-FF-60
SB1061,1101111101011110111111111111011111111100000,676573777577600,6F-57-5F-7F-7F-60
SB1062,1101111101011110111111111111111111011100000,676573777775600,6F-57-5F-7F-FD-60
SB1063,1101111101111110011111011111111111111100000,676771757777600,6F-5F-4F-5F-FF-60
SB1064,1101111101111110110101111111111111111100000,676773277777600,6F-5F-5A-7F-FF-60
SB1065,1001111001011110111111111111111111111100000,474573777777600,4F-17-5F-7F-FF-60
SB1066,1101101000001110111111011111111111111100000,664073757777600,6D-03-5F-5F-FF-60
SB1067,1101101000001110111111111111000111111100000,664073777437600,6D-03-5F-7F-1F-60
SB1068,1101101000001110111111111111100111111100000,664073777637600,6D-03-5F-7F-9F-60
SB1069,1100000001101110111111111111111111111100000,600673777777600,60-1B-5F-7F-FF-60
SB1070,1101011101001110110111111111100000111100000,656473377603600,6B-53-5B-7F-83-60
SB1071,1101011101011110110111111111100000111100000,656573377603600,6B-57-5B-7F-83-60
SB1072,1101101000001110111111111101111111111100000,664073776777600,6D-03-5F-7D-FF-60
SB1073,1101101000001110111111111111111111101000000,664073777776400,6D-03-5F-7F-FE-40
SB1074,1100011100111000111111111111111111111100000,616343777777600,63-4E-1F-7F-FF-60
SB1075,1100011101001110111111111111111111111100000,616473777777600,63-53-5F-7F-FF-60
SB1076,1101101000001110111111111111000001111100000,664073777407600,6D-03-5F-7F-07-60
SB1077,0100000000000000111111111000100001111100000,200003774207600,20-00-1F-78-87-60
SB1078,0100000000000000111100011110100001111100000,200003617207600,20-00-1E-1E-87-60
SB1079,0000000000000000111100011110100000101100000,000003617202600,00-00-1E-1E-82-60
SB1080,0100000000000000111111111100100001111100000,200003776207600,20-00-1F-7C-87-60
SB1081,0100000000000000111110010000000000000000000,200003710000000,20-00-1F-10-00-00
SB1082,0100000000000000111110011110100011111100000,200003717217600,20-00-1F-1E-8F-60
SB1083,0100000000000000111111111111100001111100000,200003777607600,20-00-1F-7F-87-60
SB1084,0100000000000000110111101110100001111100000,200003367207600,20-00-1B-6E-87-60
SB1085,1100011000000000000000000000000000111100000,614000000003600,63-00-00-00-03-60
SB1086,1100011101111110111111111101111111111100000,616773776777600,63-5F-5F-7D-FF-60
SB1087,1101011101011110110111111011100000111100000,656573375603600,6B-57-5B-7B-83-60
SB1088,1101011101001110110111111011100000111100000,656473375603600,6B-53-5B-7B-83-60
SB1090,1101111101111110111100111111111111111100000,676773637777600,6F-5F-5E-3F-FF-60
